blue_win,game_duration,blue_kills,blue_deaths,blue_assists,blue_gold,blue_gold_15,blue_towers,blue_dragons,blue_barons,blue_vision_score,red_kills,red_deaths,red_assists,red_gold,red_gold_15,red_towers,red_dragons,red_barons,red_vision_score,kill_diff,gold_diff,gold_diff_15,tower_diff,dragon_diff,source
1,10,3,2,5,19524.0,25791.0,0,0,0,17,2,3,3,12534.0,22296.0,0,0,0,16,1,2330,3495.0,0,0,kaggle
0,10,9,7,8,22211.0,28683.0,0,0,0,16,7,9,10,12944.0,24049.5,0,0,0,13,2,3089,4633.5,0,0,kaggle
1,10,7,6,7,16899.0,24538.5,0,0,0,43,6,7,7,15279.0,23728.5,0,0,0,18,1,540,810.0,0,0,kaggle
1,10,5,4,5,17535.0,25540.5,0,0,0,45,4,5,4,16011.0,24778.5,0,1,0,16,1,508,762.0,0,-1,kaggle
0,10,10,7,10,18290.0,26497.5,0,1,0,148,7,10,4,16415.0,25560.0,0,0,0,17,3,625,937.5,0,1,kaggle
1,10,8,5,7,19690.0,25813.5,0,1,0,46,5,8,3,12247.0,22092.0,0,0,0,21,3,2481,3721.5,0,1,kaggle
1,10,10,5,9,21983.0,28780.5,0,1,0,15,5,10,5,13595.0,24586.5,0,0,0,17,5,2796,4194.0,0,1,kaggle
1,10,9,4,7,19571.0,26223.0,0,1,0,24,4,9,4,13304.0,23089.5,0,0,0,17,5,2089,3133.5,0,1,kaggle
1,10,5,6,6,15427.0,24052.5,0,1,0,21,6,5,8,17251.0,24964.5,0,0,0,53,-1,-608,-912.0,0,1,kaggle
0,10,7,9,6,14147.0,24105.0,0,0,0,15,9,7,11,19916.0,26989.5,0,0,0,18,-2,-1923,-2884.5,0,0,kaggle
0,10,5,5,5,14666.0,23425.5,0,0,0,12,5,5,5,17519.0,24852.0,0,1,0,45,0,-951,-1426.5,0,-1,kaggle
1,10,6,4,8,17558.0,24195.0,0,1,0,22,4,6,6,13274.0,22053.0,0,0,0,23,2,1428,2142.0,0,1,kaggle
0,10,8,5,9,18303.0,25758.0,0,1,0,19,5,8,5,14910.0,24061.5,0,0,0,15,3,1131,1696.5,0,1,kaggle
0,10,4,7,4,13503.0,23212.5,0,0,0,47,7,4,15,19419.0,26170.5,0,0,0,18,-3,-1972,-2958.0,0,0,kaggle
0,10,7,9,6,14006.0,24372.0,0,0,0,12,9,7,12,20732.0,27735.0,0,1,0,35,-2,-2242,-3363.0,0,-1,kaggle
1,10,6,3,10,19032.0,25117.5,0,1,0,16,3,6,3,12171.0,21687.0,0,0,0,15,3,2287,3430.5,0,1,kaggle
0,10,7,4,8,17839.0,24708.0,0,0,0,23,4,7,4,13738.0,22657.5,0,0,0,19,3,1367,2050.5,0,0,kaggle
1,10,8,4,8,20713.0,27199.5,0,1,0,17,4,8,4,12973.0,23329.5,0,0,0,18,4,2580,3870.0,0,1,kaggle
0,10,11,7,20,17854.0,25602.0,0,1,0,100,7,11,8,15496.0,24423.0,0,0,0,18,4,786,1179.0,0,1,kaggle
1,10,5,6,5,16787.0,24952.5,0,1,0,20,6,5,10,16331.0,24724.5,0,0,0,40,-1,152,228.0,0,1,kaggle
1,10,8,4,9,20752.0,26925.0,0,0,0,23,4,8,3,12346.0,22722.0,0,1,0,45,4,2802,4203.0,0,-1,kaggle
0,10,3,4,3,12884.0,21741.0,0,0,0,17,4,3,2,17714.0,24156.0,0,1,0,18,-1,-1610,-2415.0,0,-1,kaggle
1,10,14,10,9,20138.0,27892.5,0,0,0,35,10,14,8,15509.0,25578.0,0,1,0,40,4,1543,2314.5,0,-1,kaggle
1,10,15,11,14,21682.0,29650.5,0,0,0,19,11,15,11,15937.0,26778.0,0,0,0,18,4,1915,2872.5,0,0,kaggle
1,10,4,3,7,14375.0,22455.0,0,1,0,25,3,4,1,16160.0,23347.5,0,0,0,21,1,-595,-892.5,0,1,kaggle
0,10,6,7,5,14701.0,23836.5,0,0,0,15,7,6,4,18271.0,25621.5,0,0,0,15,-1,-1190,-1785.0,0,0,kaggle
1,10,5,1,3,18292.0,24708.0,0,0,0,16,1,5,2,12832.0,21978.0,0,1,0,21,4,1820,2730.0,0,-1,kaggle
0,10,4,7,3,12580.0,22815.0,0,1,0,22,7,4,6,20470.0,26760.0,0,0,0,23,-3,-2630,-3945.0,0,1,kaggle
1,10,8,8,9,14769.0,24144.0,0,0,0,24,8,8,9,18750.0,26134.5,0,1,0,33,0,-1327,-1990.5,0,-1,kaggle
1,10,8,4,10,18287.0,25305.0,0,0,0,22,4,8,3,14036.0,23179.5,0,0,0,17,4,1417,2125.5,0,0,kaggle
0,10,4,4,3,15913.0,23763.0,0,1,0,20,4,4,6,15700.0,23656.5,0,0,0,22,0,71,106.5,0,1,kaggle
1,10,5,4,0,15314.0,22945.5,0,0,0,13,4,5,2,15263.0,22920.0,0,1,0,18,1,17,25.5,0,-1,kaggle
0,10,8,7,8,16563.0,24618.0,0,1,0,18,7,8,5,16110.0,24391.5,0,0,0,15,1,151,226.5,0,1,kaggle
1,10,10,3,9,23830.0,28519.5,0,1,0,18,3,10,3,9379.0,21294.0,0,0,0,18,7,4817,7225.5,0,1,kaggle
0,10,4,9,5,11442.0,22263.0,0,0,0,19,9,4,11,21642.0,27363.0,0,1,0,21,-5,-3400,-5100.0,0,-1,kaggle
0,10,6,8,5,15740.0,25026.0,0,0,0,18,8,6,15,18572.0,26442.0,0,1,0,37,-2,-944,-1416.0,0,-1,kaggle
0,10,4,8,6,12396.0,22852.5,0,1,0,16,8,4,6,20913.0,27111.0,1,0,0,14,-4,-2839,-4258.5,-1,1,kaggle
1,10,11,8,14,18977.0,27238.5,0,1,0,17,8,11,10,16523.0,26011.5,0,0,0,65,3,818,1227.0,0,1,kaggle
0,10,2,9,4,7630.0,20874.0,0,0,0,13,9,2,8,26488.0,30303.0,1,1,0,35,-7,-6286,-9429.0,-1,-1,kaggle
